gene_symbol,n_lines_screened,mean_chronos,median_chronos,frac_essential,frac_strongly_essential
RFPL4B,1208,-0.012980624165959473,-0.0127289737135133,0.0008278145695364238,0.0
COMMD3,1208,-0.1994965656459785,-0.173813257483603,0.0728476821192053,0.0016556291390728477
FBXO45,1208,0.0383670038943939,0.03949298910741105,0.0008278145695364238,0.0
UBE2M,1208,-1.6225832600260561,-1.6207604042780124,0.9685430463576159,0.8725165562913907
ZNRF3,1208,-0.011055109377541616,-0.0136946501015115,0.0016556291390728477,0.0
SOCS2,1208,0.0007108695546291001,0.00644808723753115,0.0008278145695364238,0.0
DTX1,1208,-0.03586633898364096,-0.03626584985785335,0.0,0.0
BIRC3,1208,0.04678370866777255,0.046591250948781554,0.0024834437086092716,0.0
FBXO39,1208,0.04595033358559692,0.04793775207993235,0.0,0.0
UBE3C,1208,-0.01996114106181902,-0.01840532923535535,0.0,0.0
MARCHF5,1090,-0.43687550977836076,-0.3194289843971264,0.3440366972477064,0.11192660550458716
PRAMEF17,74,0.04899763616267807,0.040055076809523346,0.0,0.0
DAW1,1208,0.05689370385980019,0.05784395252315925,0.0,0.0
CRBN,1208,0.042081823836726456,0.0393590549277919,0.0016556291390728477,0.0
TRIM52,1208,-0.024953940056626683,-0.01953861757777725,0.0033112582781456954,0.0
TRIM3,1208,0.09476036062142594,0.09782611893207875,0.0008278145695364238,0.0
FBXO25,1208,0.012945919203327284,0.01931919456130795,0.0033112582781456954,0.0
HECTD1,1208,-0.40638870326099963,-0.3900812222762787,0.34519867549668876,0.037251655629139076
SPSB2,1208,0.02410497092977497,0.0209213004321372,0.0,0.0
HECW2,1208,0.04537609337459669,0.0430255235501691,0.0,0.0
MED6,1208,-1.4607092007284888,-1.4601779525440253,0.9875827814569537,0.9478476821192053
ASB15,1208,0.17684465912526526,0.1709469577229903,0.0,0.0
TRIM61,1208,-0.34051156759348955,-0.3321357852985011,0.17549668874172186,0.0016556291390728477
KLHL22,1208,-0.10078942271960613,-0.0936507577383032,0.0033112582781456954,0.0008278145695364238
NFX1,1208,-0.00793519755788942,-0.005472509639540201,0.0016556291390728477,0.0
SIAH2,1208,0.05403087241214684,0.058936150820633346,0.0016556291390728477,0.0008278145695364238
PPP1R11,1208,-0.9591165832418659,-0.9456621333483561,0.9213576158940397,0.43460264900662254
CBLL1,1208,-0.3870564442835373,-0.3836241711157481,0.30960264900662254,0.014900662251655629
ISG15,1208,-0.053754983995077193,-0.0335641805850187,0.022350993377483443,0.006622516556291391
MED31,1208,-0.9581146521863938,-0.9485654802311622,0.9586092715231788,0.40894039735099336
FBXO15,1208,0.06281457722000935,0.0625167780791843,0.0008278145695364238,0.0
RMND5B,1208,-0.007734542889301197,-0.00987414124603465,0.0,0.0
FBXO17,1208,0.016369846960103622,0.01685127548435935,0.004966887417218543,0.0
COMMD5,1208,-0.1926940117814916,-0.1815140670963165,0.030629139072847682,0.0
PTK2,1208,-0.602097889448357,-0.5354469450734802,0.5248344370860927,0.173841059602649
RNF7,1208,0.03540198219452471,0.035484613430131,0.012417218543046357,0.0
GABARAP,1208,-0.1591098854480344,-0.14746447704931503,0.02566225165562914,0.0
NEURL1,1208,-0.008098493724258275,-0.01340819915045355,0.0033112582781456954,0.0
TAX1BP1,1208,-0.04124823882284486,-0.02535062184349615,0.016556291390728478,0.0016556291390728477
UBOX5,1208,-0.016387346117488114,-0.0084999524291118,0.006622516556291391,0.0
KCTD14,1208,-0.04231322690553094,-0.0401701869218292,0.0016556291390728477,0.0
KLHL29,1208,0.07107787340344804,0.0684237155337695,0.0,0.0
ASB6,1208,-0.2624750150294241,-0.2570242790770457,0.057947019867549666,0.0008278145695364238
VCP,1208,-2.625575388698835,-2.6712190771053113,1.0,0.9966887417218543
LZTR1,1208,0.001918919547369559,-0.0068149663905460005,0.008278145695364239,0.0008278145695364238
UBR2,1208,-0.17868669191840944,-0.1770025182717136,0.02566225165562914,0.0
NDFIP1,1208,0.02832771781112347,0.0255828291605089,0.0,0.0
MARCHF6,1090,-0.2138375803372463,-0.1927455677624775,0.07889908256880734,0.001834862385321101
NHLRC3,1208,-0.06031863316803179,-0.061310359993899846,0.01076158940397351,0.0
TOMM20,1208,-0.8069231975725142,-0.7975986562691726,0.8700331125827815,0.23344370860927152
RLIM,1208,-0.02773410297197862,-0.02937075653583595,0.004966887417218543,0.0
BMI1,1208,0.059123537680288774,0.0750260248479341,0.014072847682119206,0.0024834437086092716
PRAMEF2,1090,0.027613775720682084,0.0301612025447157,0.0,0.0
IRF2BP1,1208,-0.13199306204619987,-0.12784322535502457,0.014900662251655629,0.0
MEX3C,1208,0.03059706292473944,0.0283433510980773,0.0,0.0
PCMTD2,1208,-0.1275640996039423,-0.1245915006685962,0.016556291390728478,0.0
BTBD6,1208,-0.03956975345442447,-0.03083926173985045,0.013245033112582781,0.0
SPHK1,1208,-0.07752050541938371,-0.0813989716034451,0.0033112582781456954,0.0
WDR26,1208,-0.5206425543141912,-0.4898241558202126,0.48923841059602646,0.0802980132450331
RNF113A,1208,-1.0114571366629408,-0.9808327610150879,0.9652317880794702,0.48013245033112584
FBXO43,1208,-0.11153256896879199,-0.10560502762741705,0.03145695364238411,0.0008278145695364238
RNF183,1208,-0.010391356042346183,-0.01078258712580925,0.0,0.0
KCTD15,1208,-0.016689874621730376,-0.0138028982880551,0.0016556291390728477,0.0
FBXO21,1208,-0.11950617928866326,-0.11700543879178579,0.0033112582781456954,0.0
DCAF4,1208,-0.1604898433618606,-0.1552946889439149,0.019867549668874173,0.0
RFPL2,1208,-0.0033494603062485975,0.00452426505053985,0.005794701986754967,0.0
MAGEC2,1208,0.04499654918636379,0.0479500999047631,0.0008278145695364238,0.0
N4BP1,1208,0.05419824045096044,0.0543929677576244,0.0008278145695364238,0.0
UBE4A,1208,0.11169270283418554,0.1112630173021283,0.0008278145695364238,0.0
ANAPC1,1208,-1.4664302340533995,-1.449464598962289,0.9950331125827815,0.9503311258278145
FBXL15,1208,-0.07750003055248417,-0.08591991684877315,0.0,0.0
RABGEF1,383,-0.19460806434097844,-0.1653202744452154,0.10182767624020887,0.0026109660574412533
FBXO40,1208,-0.016547038557308075,-0.0138132553879436,0.0,0.0
TRIM69,1208,0.0016421521640419498,0.00146232715495495,0.0,0.0
TRIM24,1208,0.08358843073784429,0.0852161364972653,0.0016556291390728477,0.0
PATZ1,1208,-0.13291819368251903,-0.123194966097083,0.012417218543046357,0.0
MIB1,1208,-0.22237164595979936,-0.16547354062482938,0.15562913907284767,0.027317880794701987
ENTREP1,1208,-0.07003186793889697,-0.06368656110374141,0.0008278145695364238,0.0
SPOP,1208,-0.07727365709209556,-0.0644213779300808,0.011589403973509934,0.0008278145695364238
UBAC1,1208,0.05109731139653273,0.0484509275980503,0.0008278145695364238,0.0
SHARPIN,1208,-0.1535992241556387,-0.14352918112742863,0.03642384105960265,0.0
ECT2L,1208,-0.21408607076860456,-0.20954451693816678,0.024006622516556293,0.0
KLHL9,1208,0.10255096538663051,0.09774059733458525,0.0008278145695364238,0.0
PRAMEF4,1090,0.17220256862928282,0.16968087378687075,0.0,0.0
AKTIP,1208,-0.22564900523985174,-0.21798058351364125,0.054635761589403975,0.0008278145695364238
KCTD7,1208,-0.0367709212327603,-0.0309698397688929,0.0033112582781456954,0.0008278145695364238
RANBP10,1208,-0.15886372455626757,-0.159059092622785,0.013245033112582781,0.0
FBXO3,1208,-0.12975293064030347,-0.1195097302842219,0.013245033112582781,0.0008278145695364238
RNF212B,1208,-0.23057360747883193,-0.22344315002308074,0.048013245033112585,0.0024834437086092716
RFPL1,1208,-0.02272523965024278,-0.0178843011736378,0.0016556291390728477,0.0
RNF135,1208,-0.02933462243509485,-0.0316474650672338,0.006622516556291391,0.0
DCAF12,1208,-0.02878052844344262,-0.0265274240485512,0.008278145695364239,0.0
COMMD6,1208,-0.17609539850557585,-0.1674329362240802,0.014900662251655629,0.0016556291390728477
ASB11,1208,0.22212618406688436,0.2239929125645957,0.0,0.0
KCTD3,1208,0.15309300562607855,0.1514553263270294,0.0008278145695364238,0.0
KLHL40,1208,-0.14436247850262016,-0.1358772611558425,0.011589403973509934,0.0
CAND2,1208,-0.06730710978498325,-0.06000121976646345,0.004966887417218543,0.0008278145695364238
DAZAP2,1208,-0.08902396153714577,-0.08097357496332275,0.006622516556291391,0.0
FBXW4,1208,-0.0773918082082649,-0.07330715109264785,0.009105960264900662,0.0
RABGGTB,1208,-1.5174553580043495,-1.5069615879072404,0.9892384105960265,0.9081125827814569
CUL4A,1208,-0.03781773771418019,-0.03241776908297875,0.011589403973509934,0.0024834437086092716
DDB1,1208,-2.1009838257575977,-2.1069090797016585,1.0,0.9917218543046358
SOCS5,1208,-0.2312863246327612,-0.22136311243760082,0.06705298013245033,0.0
ABL1,1208,-0.027580957237029708,-0.0126854687121672,0.011589403973509934,0.005794701986754967
TULP4,1208,-0.050942865996822594,-0.032971020485253,0.012417218543046357,0.0008278145695364238
PJA2,1208,0.054632879042680486,0.055796225573678304,0.0016556291390728477,0.0
SEC13,1208,-1.6216032497424533,-1.6086263573159618,0.9966887417218543,0.9793046357615894
CLU,1208,0.026985464459388552,0.0288965771509669,0.0,0.0
SKP2,1208,-0.7489721062128921,-0.6635788485421797,0.6887417218543046,0.22102649006622516
RNF4,1208,-0.6576528532779721,-0.6163503719395789,0.6332781456953642,0.1630794701986755
FBXL7,1208,0.08007278449744491,0.08494686420994685,0.0016556291390728477,0.0
HDAC6,1208,0.028038763545923353,0.0293387602915434,0.0,0.0
PRAMEF19,381,0.13744222615101265,0.1443577074509453,0.0,0.0
ANKRD9,1208,-0.019599058672260965,-0.0172709112170004,0.0033112582781456954,0.0
ASB14,1208,0.03622478915031468,0.0357339088129432,0.0,0.0
KCTD11,1208,-0.08517451712722203,-0.08170494195477526,0.0008278145695364238,0.0
TRIM42,1208,0.05255549511917587,0.052849876781869545,0.0,0.0
RANBP9,1208,-0.13719981227597688,-0.12787903548559149,0.03890728476821192,0.0
ANAPC11,1208,-1.7475466289110007,-1.7513355852394352,0.9966887417218543,0.945364238410596
TRIM34,1208,0.18557658296498616,0.1895883311028683,0.0,0.0
DCAF7,74,-0.7802052249166377,-0.6708906106263912,0.6621621621621622,0.32432432432432434
TRIM2,1208,0.05977108491410572,0.06092303194489595,0.0008278145695364238,0.0
PTK2B,1208,0.11675391532551432,0.11396884355600065,0.0,0.0
LRR1,1208,-2.462529984132231,-2.4669137862344943,1.0,0.9975165562913907
UBE2H,1208,-0.47974017927486684,-0.44414203489065596,0.4147350993377483,0.0695364238410596
TRAF6,1208,-0.11022113774773744,-0.09320465542464634,0.03228476821192053,0.0008278145695364238
ASB16,1208,-0.14041933968121034,-0.13442606763614326,0.013245033112582781,0.0
RING1,1208,-0.17482790736104153,-0.16336455092009344,0.033112582781456956,0.0033112582781456954
RNF187,77,0.14504469460294822,0.1421105879703272,0.0,0.0
FBXL13,1208,0.03264843795645104,0.0328877910206386,0.0016556291390728477,0.0
CUL5,1208,0.1995011889016383,0.20142114900793529,0.0008278145695364238,0.0
NSMCE1,1208,-0.5656229334331727,-0.5569504795408247,0.6034768211920529,0.052980132450331126
UBE2E1,1208,-0.007236575899597677,-0.0105600425755491,0.0033112582781456954,0.0
FBXL4,1208,-0.02329338244734528,-0.01297601693074585,0.005794701986754967,0.0
TBL1X,1208,0.09833890828174989,0.10339695537675234,0.0016556291390728477,0.0
PRAMEF14,1046,-0.07459627830446987,-0.0714295529665983,0.011472275334608031,0.0
NF2,1208,0.2586694510755097,0.21292462023884173,0.037251655629139076,0.004966887417218543
DDB2,1208,-0.07727428744563682,-0.07647617563040895,0.004966887417218543,0.0
RNF31,1208,-0.18112071959058956,-0.1467447233728375,0.10596026490066225,0.009933774834437087
RNF128,1208,-0.00096605359202325,-0.0001540110254724,0.0016556291390728477,0.0
WWP1,1208,-0.04651786997055114,-0.04742868953156655,0.0033112582781456954,0.0
ASB1,1208,0.05980071684850672,0.05304786160500795,0.0033112582781456954,0.0
FBH1,1208,0.002254169519910177,-0.0015841251896326499,0.0016556291390728477,0.0
USP5,1208,-1.2556664652255947,-1.2613282194456423,0.9817880794701986,0.8327814569536424
DCST1,1208,-0.09003015365007923,-0.0901216306192539,0.0074503311258278145,0.0
ANAPC4,1208,-1.056757973203133,-1.0352181341479243,0.9677152317880795,0.5579470198675497
UBE2T,1208,-0.22831210400966934,-0.1885806748778223,0.09105960264900662,0.0074503311258278145
ZBTB8A,1208,-0.08265368152989198,-0.0761068010093229,0.0024834437086092716,0.0
RNF145,383,0.18377506608455746,0.1869643713555719,0.0,0.0
E4F1,1208,-0.4679848655409433,-0.45790555342754613,0.41804635761589404,0.0173841059602649
PEX2,1208,-0.06940853783835449,-0.041164279589764305,0.029801324503311258,0.0
BFAR,1208,-0.018770415561840705,-0.02462968149189075,0.0008278145695364238,0.0
DZIP3,1208,0.017811259744751277,0.01979575157561175,0.0016556291390728477,0.0
SPSB4,1208,0.06048945680467084,0.06227739713248825,0.0008278145695364238,0.0
RNF213,1208,0.01623538829415427,0.01785934270850545,0.0008278145695364238,0.0
RNF13,1208,0.015592972877315214,0.016865220575199402,0.0008278145695364238,0.0
RTF1,1208,-0.6659334151563361,-0.661581438705436,0.8013245033112583,0.06788079470198675
TRIM40,1208,-0.07421737876422657,-0.06382853264715935,0.0024834437086092716,0.0
UBE2U,1208,0.01785619517160614,0.0215093886209584,0.005794701986754967,0.0
KCTD9,1208,-0.22375554850232945,-0.23070143252165876,0.0695364238410596,0.0024834437086092716
FBXO42,1208,-0.15860817631076302,-0.110834125838538,0.1316225165562914,0.014072847682119206
KLHL6,1208,0.036221808363452776,0.04185057010232235,0.004966887417218543,0.0008278145695364238
BRCA1,1208,-0.49217197442945415,-0.46457778570351904,0.4478476821192053,0.048013245033112585
RNF34,1208,-0.048053620010985204,-0.04533943622363215,0.006622516556291391,0.0
FBXO48,1208,-0.016502092916913253,-0.01152689426447695,0.0024834437086092716,0.0
USP9X,1208,-0.6926996497053004,-0.6865133879690861,0.6879139072847682,0.21274834437086093
KCTD13,1208,0.0541707878766338,0.04935735296989855,0.0,0.0
INSIG2,1208,0.036568526894377534,0.03969393146179255,0.0008278145695364238,0.0008278145695364238
SPRTN,1208,-0.7181305045178626,-0.7061780085074922,0.8236754966887417,0.12003311258278146
RNF186,1208,0.058850808984451435,0.0587221656514363,0.0,0.0
KCTD8,1208,0.004879348610500558,0.0056869282521572005,0.0016556291390728477,0.0
LMO7,1208,0.15596021507761695,0.15690273586361775,0.0,0.0
TRIM26,1208,-0.007331335134907618,-0.007825214377809649,0.0008278145695364238,0.0
KCTD10,1208,-0.3810695446968497,-0.29381403216415436,0.2996688741721854,0.05132450331125828
FBXO16,1208,0.11645598567296375,0.12124411977435359,0.0,0.0
PLK1,1208,-2.753743496032642,-2.7779014162976283,0.9991721854304636,0.9975165562913907
L3MBTL3,1208,0.09320895302947928,0.09171735614091994,0.0016556291390728477,0.0
TAF1,1208,-0.6265549554508284,-0.6248281927368666,0.7086092715231788,0.04966887417218543
KLHL20,1208,-0.10041211820903607,-0.09099161471041685,0.0024834437086092716,0.0
CDC27,1208,-2.54239465350059,-2.5318191273343538,0.9983443708609272,0.9975165562913907
TOMM40,1208,-1.4901628271629714,-1.4878914191750252,0.9958609271523179,0.9172185430463576
ANKIB1,1208,-0.02362999227129398,-0.014760060397780599,0.009933774834437087,0.0008278145695364238
RBX1,1208,-1.0323828163416366,-1.0153153306671285,0.9685430463576159,0.5322847682119205
SHPRH,1208,-0.019429097967840186,-0.0205520305412024,0.0033112582781456954,0.0
KLHL11,1208,-0.3120110797143663,-0.30561628993308776,0.10430463576158941,0.0016556291390728477
FBXW8,1208,-0.02316713324514781,-0.023632134936794398,0.0008278145695364238,0.0
DTX3L,1208,0.0014948253843990482,0.00074298314825385,0.0016556291390728477,0.0
FBXW2,1208,0.04114348633526994,0.04284095286110195,0.0008278145695364238,0.0
RNF111,1208,0.034254512125645536,0.03215778567343365,0.0008278145695364238,0.0
UBE3D,1208,-0.2189811827590176,-0.1805928206254904,0.11506622516556292,0.008278145695364239
FEM1C,1208,-0.08578655152819023,-0.07430886488463559,0.022350993377483443,0.0
KLHDC2,1208,0.13027184986025195,0.1301423168058208,0.0008278145695364238,0.0
RNF43,1208,0.051487277122498114,0.044748576703596,0.0,0.0
RNF139,1208,-0.15791122328902563,-0.14933594971466313,0.01903973509933775,0.0016556291390728477
VPS18,1208,-0.9039488146101725,-0.9020305368835291,0.9155629139072847,0.3650662251655629
ABTB2,1208,0.04641021695474139,0.047398514066698705,0.0008278145695364238,0.0
ASB4,1208,0.1756124211443608,0.1692088372865054,0.0,0.0
FZR1,1208,-0.18661442100394904,-0.16744712059869982,0.1316225165562914,0.011589403973509934
HAT1,1208,-0.0664116273299286,-0.0572708778208561,0.014900662251655629,0.0
CBLB,1208,-0.008992301541743975,-0.014410589824431351,0.0,0.0
UBE2D3,1208,-0.8255726545178428,-0.7694709185170386,0.7508278145695364,0.298841059602649
RNF2,1208,-0.04744464395890392,-0.041082747354154056,0.008278145695364239,0.0
RNF169,1208,-0.11202368820871629,-0.10816198297036615,0.011589403973509934,0.0008278145695364238
KCTD16,1208,-0.09149415241899114,-0.08840084995013495,0.0008278145695364238,0.0
KCTD18,1208,-0.038545878412482734,-0.03671254269382265,0.0074503311258278145,0.0
FBXW5,1208,-0.03527499634162457,-0.036276926651833796,0.0,0.0
TOMM7,1208,-0.13093616696596386,-0.1246835826779896,0.014900662251655629,0.0016556291390728477
ANAPC15,1208,-0.5516373792189718,-0.5405745734693487,0.5538079470198676,0.0869205298013245
MSL2,1208,-0.0834279838847449,-0.0745906895270658,0.014072847682119206,0.0
RNF180,1208,0.0004845459795418016,0.00044149329542095,0.005794701986754967,0.0
CCIN,1208,-0.12918774398430136,-0.1204375999577644,0.01903973509933775,0.0008278145695364238
PRAMEF18,1047,-0.2566375169972404,-0.253487646057309,0.1356255969436485,0.0009551098376313276
COP1,1208,-0.27428679859346256,-0.2370757426636232,0.22847682119205298,0.024834437086092714
SLX4,1208,-0.2699568842599652,-0.2549604542775534,0.11506622516556292,0.0008278145695364238
FBXW9,1208,-0.14052528644696213,-0.14132108680904615,0.011589403973509934,0.0
RFWD3,1208,-0.2993410831287682,-0.2702215708407339,0.14652317880794702,0.0074503311258278145
SOCS6,1208,0.015842887201265875,0.0173057740518962,0.0016556291390728477,0.0
FBXL16,1208,-0.04863014910287085,-0.046551501314502794,0.0033112582781456954,0.0
DCUN1D4,1208,0.01254843562810991,0.0043253776271008505,0.005794701986754967,0.0
TRIM45,1208,-0.15692596640025508,-0.15286987444047,0.01076158940397351,0.0
WDR77,1208,-1.3540080351896422,-1.3262965769320143,0.9784768211920529,0.7938741721854304
UBE2Q2,1208,0.007120280791898228,0.01020018481316565,0.0,0.0
RNF14,1208,-0.17963960699607776,-0.18259832054516728,0.03394039735099338,0.0008278145695364238
TNFAIP3,1208,0.03497650309300231,0.059748351850972894,0.012417218543046357,0.0008278145695364238
PIAS4,1208,-0.16379332151869475,-0.14354518409304884,0.030629139072847682,0.004966887417218543
LNX1,1208,-0.009949483364583334,-0.009181152024374101,0.0024834437086092716,0.0
NOSIP,1208,-0.22175714786708123,-0.21164072152086827,0.04718543046357616,0.0016556291390728477
KLHL10,1208,-0.09532435054297116,-0.09338896987733206,0.0033112582781456954,0.0016556291390728477
DYRK2,1208,-0.07529370260121464,-0.0677209784109828,0.0033112582781456954,0.0
FBXL8,1208,-0.07264803675799232,-0.07710852801963561,0.005794701986754967,0.0
HLTF,1208,0.08844896858017752,0.08660533767815656,0.0008278145695364238,0.0
XIAP,1208,-0.02526711295246879,-0.012295668764479399,0.01076158940397351,0.0024834437086092716
IRF2BPL,1208,-0.04375437905962164,-0.03751695532267095,0.005794701986754967,0.0008278145695364238
UBE2J2,1208,-0.3172988213553007,-0.28349979191242747,0.14735099337748345,0.01076158940397351
RNFT1,1208,-0.009687445398363682,-0.01126821210166335,0.0008278145695364238,0.0
TRIM35,1208,0.10821347120529044,0.1077320391502086,0.0,0.0
KLHDC10,1208,-0.03922620356778538,-0.041407307709626556,0.0016556291390728477,0.0
RNF144B,1208,0.06801002261307589,0.0674514483359602,0.0,0.0
HERC3,1208,-0.020725963115875042,-0.01747673935124315,0.0,0.0
MALT1,1208,0.12337481136522213,0.12649990750087303,0.0,0.0
NEURL2,1208,0.0213187568340208,0.0190663971788952,0.0,0.0
KBTBD4,1208,-0.02448804466628577,-0.02612261967302965,0.0016556291390728477,0.0
RNF123,1208,-0.31073437360470035,-0.3072900464526422,0.10264900662251655,0.0008278145695364238
TRIM10,1208,-0.05623279288742592,-0.05462497361990665,0.0016556291390728477,0.0
NLRP12,1208,0.09621049905956915,0.10027892046108036,0.0008278145695364238,0.0
PJA1,1208,0.06350809392750871,0.06723928568492371,0.0008278145695364238,0.0
TRIM63,1208,0.089844024438061,0.0860872474044926,0.0,0.0
TOMM5,1208,-0.10961969761046116,-0.1097714740515805,0.0041390728476821195,0.0
RNF40,1208,-0.49020970040890577,-0.4863717894517011,0.46605960264900664,0.004966887417218543
KBTBD6,1208,0.02529469195845499,0.027637741586454448,0.0016556291390728477,0.0
TRIM49B,1047,-0.006824926172295644,-0.0034319345648705,0.0009551098376313276,0.0
DTX2,1208,-0.23992189659343313,-0.23127006571040548,0.07036423841059603,0.0008278145695364238
MED12,1208,-0.5562145703523845,-0.5711424040658898,0.570364238410596,0.16473509933774835
ZSWIM2,1208,0.02695935182352309,0.02810830388755145,0.0,0.0
MED27,1208,-0.8731055195638995,-0.8575974091808111,0.9652317880794702,0.24668874172185432
FBXL5,1208,0.012136821303290189,0.029900044891027,0.0173841059602649,0.0008278145695364238
OBI1,1208,-0.04203177780983081,-0.044816113866312096,0.0016556291390728477,0.0
TRIM6,1208,0.03773250675704133,0.03765465218601155,0.0008278145695364238,0.0
KLHDC3,1208,-0.04108390535538127,-0.0334267361268885,0.014900662251655629,0.0008278145695364238
DCAF17,1208,-0.003760367282051025,-0.0042401573910141,0.0,0.0
CDC16,1208,-2.4288181032137803,-2.448315980284388,1.0,0.9958609271523179
UBE2G1,1208,-0.04086369139188683,-0.0300084680634478,0.014900662251655629,0.0
TRIM33,1208,-0.09062106539749587,-0.07434861853037045,0.027317880794701987,0.0
PHF23,1208,-0.22576385140280275,-0.20875371397389156,0.09519867549668874,0.0024834437086092716
BTBD18,1208,-0.025905908359701885,-0.02359902685009215,0.0016556291390728477,0.0
TRIM21,1208,0.0609920530962525,0.06403000415981175,0.0,0.0
UHRF1,74,-0.47023858746008057,-0.4481366358014407,0.35135135135135137,0.04054054054054054
ZBTB44,1208,0.06724624380959246,0.06935098741119339,0.0024834437086092716,0.0
TRIM9,1208,-0.20716051786122677,-0.203937342736637,0.04718543046357616,0.0008278145695364238
CORO7,1208,-0.1164926202311012,-0.1144069439350286,0.0041390728476821195,0.0
KLHL38,1208,-0.09439361046811538,-0.0827447083254878,0.004966887417218543,0.0008278145695364238
NEDD4L,1208,0.04944624606642077,0.053644463152926355,0.004966887417218543,0.0033112582781456954
FBXO5,1208,-1.2076665915600109,-1.1702928179980852,0.9801324503311258,0.7102649006622517
CBFB,1208,-0.27524361831185185,-0.1599506338906301,0.21605960264900662,0.08940397350993377
UBE2E3,1208,-0.18784242906440124,-0.1834779911241691,0.01903973509933775,0.0
PEF1,1208,-0.41608069513819623,-0.41380705674255114,0.2781456953642384,0.0024834437086092716
BTBD1,1208,-0.012850900592964086,-0.014394547717219802,0.0016556291390728477,0.0
KBTBD3,1208,-0.09072576640437092,-0.08322845607455495,0.006622516556291391,0.0008278145695364238
COMMD4,1208,-0.16142992654431657,-0.16112479601093455,0.028145695364238412,0.0
BTBD8,1208,-0.039395489753369414,-0.0427560129433264,0.0041390728476821195,0.0
KCTD6,1208,0.010712386344793535,0.012512318806920199,0.0016556291390728477,0.0
UBE2QL1,1208,-0.006597653396327788,-0.00628145981189375,0.0024834437086092716,0.0
PRKN,1208,0.04216202026398128,0.042514700473661154,0.0,0.0
TRIM37,1208,-0.379708595747114,-0.34366498382907235,0.27483443708609273,0.028145695364238412
FBXO6,1208,-0.014715298119382977,-0.013921508676167451,0.0,0.0
INAVA,1208,-0.06943779824690045,-0.0657736009334145,0.0033112582781456954,0.0
NEDD8,1208,-1.8365000183214366,-1.8364385728162813,0.9966887417218543,0.9817880794701986
TNIP1,1208,-0.011368508716392759,-0.00594056533305445,0.004966887417218543,0.0
KLHL24,1208,0.03183948268057196,0.035878225488594595,0.0,0.0
MED30,1208,-1.9994168735302937,-1.9781262109536564,0.9983443708609272,0.9892384105960265
KBTBD8,1208,0.1010042262977144,0.10151635821856694,0.0016556291390728477,0.0
MUL1,1208,-0.01991865736566276,-0.0107520583597251,0.009933774834437087,0.0
UBE3B,1208,0.08400647303053244,0.08129934234098946,0.0008278145695364238,0.0008278145695364238
FBXL17,1208,-0.004541163560401343,0.0007576531764912,0.006622516556291391,0.0
AREL1,1208,-0.09901228917922068,-0.101062415761482,0.009933774834437087,0.0
MED10,1208,-0.494014895617823,-0.46749410584910156,0.4644039735099338,0.07119205298013245
RAB40B,1208,-0.05882026333365384,-0.05170714550556805,0.004966887417218543,0.0
FBXL14,1208,-0.01447015210395754,-0.0041746753396798,0.016556291390728478,0.0008278145695364238
ZFP91,1208,-0.11530725956377263,-0.1054971991412523,0.014900662251655629,0.0008278145695364238
CDC73,1208,-1.121547603471918,-1.1015108958918272,0.9867549668874173,0.6721854304635762
MED11,1208,-2.024806850023159,-2.0038536333369614,1.0,0.9859271523178808
MAGEF1,1208,0.00332454168409667,-0.00575262148164645,0.004966887417218543,0.0
UBE2S,1208,-0.48952344345124515,-0.4354490110293008,0.41887417218543044,0.062086092715231786
MDM2,1208,-0.6467857232535293,-0.42644007638114395,0.3841059602649007,0.2251655629139073
RNF182,1208,0.013487882514023166,0.015251813043273301,0.0,0.0
HECTD3,1208,-0.1236460147293611,-0.119488392201022,0.012417218543046357,0.0
MARCHF8,1090,-0.006377188443025058,-0.006430785880453951,0.006422018348623854,0.0
RNF115,1208,-0.07174984603909756,-0.061981772610420954,0.020695364238410598,0.0
LTN1,1208,-0.17598982397993235,-0.16597800074897215,0.023178807947019868,0.0
MKLN1,1208,-0.12129773364288646,-0.11141155812103809,0.018211920529801324,0.0008278145695364238
RIGI,1208,-0.04830302327775836,-0.048332264595431954,0.0024834437086092716,0.0
DCAF10,1208,-0.14053870326793194,-0.13510206304411526,0.016556291390728478,0.0
MARCHF9,1090,-0.385326554603029,-0.3669822365038323,0.20825688073394497,0.011009174311926606
COMMD1,1208,-0.0709745127870838,-0.06344028471780895,0.009933774834437087,0.0
ANAPC2,1208,-1.4509688502585174,-1.4276062258567046,0.9950331125827815,0.9031456953642384
UBE2Z,1208,-0.4184332642853896,-0.3885675708599572,0.27566225165562913,0.01903973509933775
ANAPC5,1208,-1.1379932817436507,-1.1300346451925098,0.9859271523178808,0.7003311258278145
VDAC2,1208,-0.18454207599773753,-0.1574574179588095,0.06374172185430464,0.0074503311258278145
CDC20,1208,-2.1227526640628724,-2.086917848403691,1.0,1.0
TRIM68,1208,0.13441108539820693,0.13198078901303129,0.0,0.0
MED17,1208,-1.0123743780139034,-0.9914150228043644,0.9809602649006622,0.48758278145695366
KCTD21,1208,-0.1025350540016922,-0.0927464819535422,0.005794701986754967,0.0
BUB3,1208,-2.6109403485707174,-2.669487380395874,0.9975165562913907,0.9875827814569537
MKRN3,1208,-0.029251823197888764,-0.01881324990883805,0.0024834437086092716,0.0
PEX10,1208,-0.1614778612224714,-0.1445934539481711,0.04718543046357616,0.0016556291390728477
TRIM44,1208,0.07133103590960786,0.0783586997594469,0.0016556291390728477,0.0
