gene_symbol,n_lines_expression,mean_log_tpm,median_log_tpm,frac_expressed,frac_high_expressed
MAGEL2,1775,0.17777069570309859,0.0,0.06591549295774649,0.010140845070422535
ANAPC13,1775,6.486449289126761,6.494849,1.0,1.0
FEM1A,1775,1.7553306429887323,1.7333109,0.9070422535211268,0.015774647887323943
TRIM50,1775,0.03481233974197183,0.0,0.004507042253521127,0.0016901408450704226
TSC1,1775,3.891220187211267,3.921817,1.0,0.9312676056338028
MGRN1,1775,4.065769432242254,4.132569,0.9983098591549295,0.916056338028169
RNF19A,1775,4.447329003943661,4.4152246,1.0,0.956056338028169
LNX2,1775,2.7380267249014083,2.6974535,0.992112676056338,0.3453521126760563
DCAF1,1775,3.484927249239437,3.5346096,0.9988732394366198,0.7994366197183098
ZSWIM8,1775,4.885113284788732,4.908068,1.0,0.9780281690140845
RNF225,1775,0.10282622238985915,0.029006138,0.012394366197183098,0.0
AURKA,1775,6.117413007661972,6.242753,0.9994366197183099,0.9853521126760564
GAN,1775,1.667848140907042,1.5784653,0.9042253521126761,0.030985915492957747
NEMF,1775,5.135866336394367,5.2123632,1.0,0.9943661971830986
TRIM48,1775,0.09362021031943661,0.0,0.0276056338028169,0.0067605633802816905
TRIM11,1775,4.071659362366197,4.0711966,1.0,0.967887323943662
COMMD7,1775,5.2266416918253515,5.2733517,0.9988732394366198,0.992112676056338
RBBP6,1775,4.780813253352113,4.7802105,1.0,0.9966197183098592
WRAP53,1775,3.5315810859154926,3.5417874,0.9960563380281691,0.7628169014084507
PAQR3,1775,4.097256662852395,4.097139,0.9994366197183099,0.9143661971830986
TRIM51G,1775,0.026549650990422537,0.0,0.0050704225352112674,0.0011267605633802818
ZER1,1775,3.688585371042254,3.7031672,0.9994366197183099,0.8377464788732394
BAG6,1775,7.1149053668169016,7.1326694,1.0,1.0
FBXL22,1775,0.4775650483543662,0.37138265,0.08788732394366197,0.0022535211267605635
UBE2F,1775,5.352570615830986,5.3892536,1.0,0.9977464788732394
UBE2D4,1775,3.4072877743233803,3.4189131,0.9960563380281691,0.7307042253521127
MIOS,1775,4.166466610873239,4.154883,1.0,0.96
BTBD17,1775,0.16742357150704226,0.0,0.041690140845070424,0.024788732394366197
PML,1775,4.2229608811267605,4.270768,1.0,0.9104225352112676
TRIML1,1775,0.03126060396112676,0.0,0.0033802816901408453,0.0022535211267605635
KEAP1,1775,5.520664185577465,5.5424685,0.9994366197183099,0.9971830985915493
APPBP2,1775,3.869633120056338,3.9208934,0.9994366197183099,0.887887323943662
KIF12,1775,0.7266200413346479,0.112203695,0.20901408450704226,0.0828169014084507
HECTD4,1775,3.548373618405634,3.5647926,0.9988732394366198,0.7357746478873239
FBXO41,1775,2.404489917488451,2.3903127,0.8743661971830986,0.30253521126760563
FANCL,1775,4.8782990583661965,4.9186344,1.0,0.9847887323943662
ICAM1,1775,3.381314143980845,3.4106193,0.7842253521126761,0.5515492957746478
FBXW11,1775,4.775810683042253,4.8505692,0.9988732394366198,0.9791549295774647
CENATAC,1775,4.084789988225352,4.177607,0.9994366197183099,0.8270422535211268
SOCS4,1775,3.872246748169014,3.875721,0.9994366197183099,0.908169014084507
CDK5RAP3,1775,6.650629476394365,6.6383348,1.0,1.0
GID8,1775,4.584900227830986,4.5477953,1.0,0.9949295774647887
TRIM49,1775,0.0552767406456338,0.0,0.012957746478873239,0.003943661971830986
MARCHF3,1775,2.4516338857064786,2.309185,0.8225352112676056,0.3391549295774648
CUL3,1775,5.575367151380282,5.603282,1.0,1.0
PRAMEF10,1775,0.00696922884,0.0,0.0033802816901408453,0.0
MAEA,1775,5.522254897239437,5.6185617,1.0,0.9983098591549295
FBXO24,1775,0.4788034646715493,0.4182137,0.07154929577464789,0.0
MAGEA6,1775,2.058560882162817,0.22775093,0.3628169014084507,0.30253521126760563
FBXO27,1775,1.8499965101814086,1.6664339,0.6309859154929578,0.25183098591549297
NCCRP1,1775,0.3895119668140845,0.051962286,0.10873239436619718,0.03492957746478873
ELOC,1775,7.105344014140846,7.1185675,1.0,1.0
ZNF738,1775,3.5183704832794365,3.740906,0.8991549295774648,0.6946478873239437
RAD54L2,1775,2.7313515348619712,2.7222147,0.9904225352112676,0.36225352112676057
RAB40AL,1775,0.1660126956709859,0.11839029,0.004507042253521127,0.0
CHEK2,1775,4.271303701352113,4.3102164,0.9994366197183099,0.9436619718309859
TRIM13,1775,4.0029441007667605,4.033529,0.9892957746478873,0.9104225352112676
KBTBD2,1775,4.88912926428169,4.8846416,1.0,0.9960563380281691
PCBP2,1775,8.845275606478873,8.8547535,1.0,1.0
LONRF2,1775,0.8821294807983098,0.2300136,0.30704225352112674,0.0771830985915493
FBXW10,1775,0.16812896061183097,0.045593943,0.03323943661971831,0.0033802816901408453
RAB40A,1775,0.6924771928242254,0.6260578,0.2428169014084507,0.0028169014084507044
SOCS7,1775,3.1805516337239434,3.1746268,0.9943661971830986,0.5932394366197183
KLHL28,1775,2.7647590116507046,2.789769,0.9926760563380281,0.3515492957746479
WDTC1,1775,3.6411783786478877,3.6806056,0.9988732394366198,0.8146478873239437
ASB8,1775,4.335161609183099,4.371273,1.0,0.9723943661971831
FBXL6,1775,4.264692360394366,4.2450924,1.0,0.9447887323943662
BIRC7,1775,0.548835164592676,0.055155385,0.12,0.061971830985915494
TRIM43B,1775,0.04934293791661972,0.0,0.009577464788732394,0.0028169014084507044
RNF44,1775,4.460286928957747,4.531425,1.0,0.9312676056338028
TRIM54,1775,0.31876573404225356,0.08460585,0.09126760563380282,0.011267605633802818
KLHL4,1775,0.8111810457188734,0.12933314,0.27098591549295775,0.0923943661971831
TRIM28,1775,8.534556627830986,8.574484,1.0,1.0
SKIC8,1775,6.013695900169013,6.0046453,1.0,1.0
PRAMEF7,1775,0.01350898601915493,0.0,0.0028169014084507044,0.0
KLHL21,1775,3.814896572428169,3.822312,0.9983098591549295,0.8349295774647887
KLHL15,1775,2.638122456724507,2.6063948,0.984225352112676,0.3205633802816901
AMBRA1,1775,3.47429792315493,3.504544,0.9988732394366198,0.780281690140845
CD83,1775,2.6753819641943664,2.6172044,0.8946478873239436,0.38422535211267606
SH3BGRL,1775,5.550980834851831,6.017913,0.9369014084507042,0.8873239436619719
KLHL36,1775,3.462079234868169,3.5017831,0.9909859154929578,0.763943661971831
NHLRC1,1775,1.1016787739030987,1.0456457,0.5138028169014085,0.038873239436619716
HERC5,1775,1.9201744649836618,1.755866,0.6450704225352113,0.2591549295774648
FBXW7,1775,3.6757301710760566,3.6134374,0.9994366197183099,0.811830985915493
ASB5,1775,0.28357037214478875,0.022727154,0.07098591549295774,0.028169014084507043
NEDD4,1775,3.422274647152112,3.4873834,0.963943661971831,0.6805633802816902
ERCC8,1775,3.856497970366197,3.901398,0.9994366197183099,0.9143661971830986
CBL,1775,3.3321700728000003,3.357397,0.9988732394366198,0.6783098591549296
PRAMEF33,1775,0.00444773613971831,0.0,0.0011267605633802818,0.0
RNF208,1775,2.023307215637183,1.881919,0.7701408450704226,0.22140845070422535
CHFR,1775,3.7983125687425354,4.1467123,0.9076056338028169,0.8129577464788732
RNF26,1775,4.883575682050704,4.941923,0.9960563380281691,0.9864788732394366
BABAM2,1775,4.562740950309859,4.581761,1.0,0.9887323943661972
LRRC41,1775,4.905094223605634,4.972173,0.9994366197183099,0.9904225352112676
FBXL20,1775,2.434787895971831,2.4220958,0.9909859154929578,0.1645070422535211
MED8,1775,5.140911168619719,5.1412897,1.0,0.9988732394366198
RAG1,1775,0.69220432816,0.38995552,0.17971830985915493,0.031549295774647886
KCTD1,1775,3.2224976278281687,3.2715483,0.9532394366197183,0.6067605633802817
NOD1,1775,2.3806427014169014,2.3750117,0.9774647887323944,0.17690140845070423
CDC26,1775,5.649494208732395,5.6369433,1.0,0.9988732394366198
HECTD2,1775,2.407369903063662,2.5167286,0.8929577464788733,0.30704225352112674
UBR4,1775,5.703057755476057,5.7505317,0.9994366197183099,0.9994366197183099
IRAK4,1775,3.4113713537329575,3.416614,0.9949295774647887,0.7154929577464789
FBXO47,1775,0.02142598730028169,0.0,0.0016901408450704226,0.0
DET1,1775,2.154852590267606,2.2020571,0.9397183098591549,0.10591549295774648
MARCHF2,1775,3.4328380151380284,3.4582403,0.9949295774647887,0.6940845070422536
RNF144A,1775,2.070336193012958,1.907656,0.6957746478873239,0.27549295774647886
TRIM31,1775,0.7066465322157747,0.08537435,0.1723943661971831,0.0867605633802817
TOPORS,1775,3.7242602310985915,3.7406793,1.0,0.8828169014084507
RPGR,1775,2.7258210316980285,2.699374,0.9926760563380281,0.3571830985915493
KLHL7,1775,4.908986407718309,4.953861,1.0,0.9909859154929578
TRIM56,1775,3.400011442663662,3.511683,0.963943661971831,0.723943661971831
FBXO22,1775,4.983705464619719,4.993851,1.0,0.9915492957746479
PCGF1,1775,4.648704097802818,4.619865,1.0,0.9971830985915493
KBTBD7,1775,2.2366071410732395,2.214103,0.9464788732394366,0.1645070422535211
EPM2A,1775,2.1477233685070423,2.0749507,0.9385915492957746,0.1504225352112676
TNFAIP1,1775,4.275661476281691,4.3576717,1.0,0.9070422535211268
UBE2L6,1775,5.3892021270281685,5.69971,0.9701408450704225,0.9064788732394367
UBXN1,1775,6.635377007098592,6.642498,1.0,0.9994366197183099
UBE2G2,1775,5.91920080371831,5.9754148,1.0,0.9988732394366198
FBXO38,1775,4.513520082985916,4.5365376,0.9983098591549295,0.9830985915492958
RNF126,1775,4.482695984394367,4.576679,1.0,0.9538028169014084
TTC3,1775,5.547531205070423,5.560599,1.0,0.9915492957746479
SMURF1,1775,3.502451131887324,3.5042136,1.0,0.763943661971831
WSB1,1775,6.169606204619718,6.250075,0.9988732394366198,0.9949295774647887
AMFR,1775,5.473319096901408,5.5245433,1.0,0.9977464788732394
GNL3L,1775,3.291806053915493,3.3457143,0.9977464788732394,0.6704225352112676
PELI2,1775,1.5977325728140845,1.3527077,0.5723943661971831,0.18309859154929578
PRAME,1775,2.868195159169578,1.5487276,0.5363380281690141,0.4315492957746479
UBE2L5,1775,0.36548680729183103,0.27090564,0.048450704225352116,0.0005633802816901409
LEO1,1775,4.636517336450704,4.6548023,1.0,0.9909859154929578
NOD2,1775,0.35551053023211265,0.08379067,0.1115492957746479,0.011830985915492958
RNF38,1775,3.678316702028169,3.6783423,1.0,0.8394366197183099
RNF19B,1775,3.592973705239437,3.5448687,0.9994366197183099,0.7729577464788733
HINT1,1775,8.82658615256338,8.865133,1.0,0.9994366197183099
TBL1Y,1775,0.06172726289802817,0.0,0.018591549295774647,0.0016901408450704226
KLHL42,1775,3.8340812109859157,3.84002,0.9994366197183099,0.8681690140845071
KLHL18,1775,3.659492559887324,3.6924272,0.9994366197183099,0.8276056338028169
KCTD2,1775,3.7638750962816903,3.738076,1.0,0.9290140845070423
TOMM6,1775,8.304501933633803,8.2965355,1.0,1.0
MIB2,1775,4.034041509560564,4.144805,0.9966197183098592,0.8157746478873239
RNF168,1775,3.2311542468676056,3.2089465,0.9983098591549295,0.6219718309859155
FBXW10B,1775,1.1138942486405634,0.75115603,0.39267605633802816,0.06422535211267606
GMCL2,1775,0.09577310523380281,0.07905651,0.0005633802816901409,0.0
TRIM59,1775,3.7946086690366196,3.8971243,0.9949295774647887,0.7808450704225353
SOCS3,1775,2.8663056394247883,2.9883049,0.8304225352112676,0.49577464788732395
STYX,1775,3.707070198197183,3.7149708,1.0,0.8529577464788732
ARK2C,1775,0.8497127619588732,0.3609081,0.3267605633802817,0.05746478873239436
ZBTB20,1775,0.5838263442861973,0.4475612,0.1791549295774648,0.0033802816901408453
ITCH,1775,4.829309482309859,4.836131,1.0,0.9819718309859155
RNF8,1775,4.377995217183099,4.419087,1.0,0.9780281690140845
FBXO10,1775,2.032684357239437,1.9665523,0.9030985915492957,0.11380281690140845
UBE2O,1775,3.762479678366197,3.7614236,0.9994366197183099,0.8614084507042253
FBXO30,1775,2.9077143987459158,2.910913,0.9938028169014085,0.4546478873239437
SUV39H2,1775,3.992968774873239,4.056826,0.9988732394366198,0.8822535211267606
PTAR1,1775,3.955143885256338,4.0020094,0.9988732394366198,0.8895774647887323
WDSUB1,1775,3.2075948845560567,3.2340858,0.9966197183098592,0.6501408450704226
LRRC75A,1775,2.1341117150185918,2.0633166,0.8112676056338028,0.23492957746478874
TRIM41,1775,3.903456811492958,3.9614103,1.0,0.9014084507042254
PRAMEF12,1775,0.015586378247323944,0.0,0.003943661971830986,0.0
PCGF6,1775,3.71523285572169,3.7596033,0.9994366197183099,0.8574647887323944
RNF166,1775,3.3505383798873236,3.3214953,0.9994366197183099,0.6805633802816902
UBA7,1775,3.034091924387605,3.1236231,0.8202816901408451,0.5211267605633803
HSPA1B,1775,5.525374681864788,5.6629233,0.9915492957746479,0.9543661971830986
JADE2,1775,3.378225432370141,3.4480076,0.9735211267605633,0.6721126760563381
NEURL1B,1775,1.9624338611126761,1.8276199,0.7104225352112676,0.23211267605633804
CCAR1,1775,5.841485302704225,5.9254227,1.0,0.9988732394366198
SPOPL,1775,3.4188431578923946,3.4417636,0.9932394366197184,0.7645070422535212
SH3RF1,1775,2.7202614937977465,2.8547397,0.9216901408450704,0.4332394366197183
SENP6,1775,5.199555709070422,5.22333,1.0,0.9971830985915493
MKRN1,1775,5.755563352788732,5.7549596,1.0,0.9994366197183099
HERC4,1775,4.7658799505352105,4.6808643,1.0,0.9836619718309859
SIRT7,1775,4.427514531830986,4.4744687,1.0,0.9492957746478873
MDM4,1775,3.422578577459155,3.3934011,0.9949295774647887,0.6563380281690141
BTBD9,1775,1.9959736771492957,2.0038505,0.927887323943662,0.06028169014084507
TRIM27,1775,5.309624453971831,5.330691,1.0,0.9977464788732394
TRIM4,1775,4.06151268044676,4.162621,0.9808450704225352,0.923943661971831
SPSB1,1775,3.092016739224789,3.2844238,0.9019718309859155,0.5926760563380282
DCAF6,1775,5.050921449521127,5.0686235,1.0,0.9966197183098592
FBXO9,1775,5.585055560338028,5.6454306,1.0,0.9971830985915493
COMMD9,1775,5.099761786760564,5.1495643,0.9994366197183099,0.9943661971830986
PHF12,1775,4.255615762929577,4.252158,0.9994366197183099,0.956056338028169
UBE2N,1775,7.1554561655774656,7.204532,1.0,1.0
RNF125,1775,1.2328474719988733,0.80236197,0.4388732394366197,0.10197183098591549
TSPAN17,1775,4.63237125684507,4.7773094,1.0,0.948169014084507
TRIM14,1775,3.3508857047802816,3.5006492,0.9515492957746479,0.6642253521126761
RNF149,1775,4.7249915090394365,4.7843943,0.9898591549295774,0.9723943661971831
CUL1,1775,5.147266367211269,5.173775,1.0,0.9966197183098592
PIN1,1775,5.867790646197182,5.903048,1.0,0.9988732394366198
SKP1,1775,8.856969663380282,8.902315,1.0,1.0
TRIM60,1775,0.030154985658591548,0.0,0.008450704225352112,0.003943661971830986
PCMTD1,1775,4.3336595794366195,4.319589,0.9994366197183099,0.9554929577464789
ANAPC10,1775,4.615927649295775,4.608141,1.0,0.9954929577464788
UBE2J1,1775,4.848331701611267,4.7902975,0.9983098591549295,0.9825352112676057
KLHL8,1775,3.2337509248225356,3.2225,0.9966197183098592,0.6253521126760564
TMEM129,1775,4.40465323543662,4.444243,1.0,0.9712676056338028
CDKN2A,1775,4.166308126625916,4.7822776,0.7132394366197183,0.6304225352112676
DCAF8,1775,6.046480867211267,6.0923553,1.0,0.9988732394366198
BIRC8,1775,0.0007676788456338028,0.0,0.0,0.0
KLHL13,1775,1.8535629594940843,1.5797932,0.5994366197183099,0.24112676056338028
KDM2B,1775,3.6572637186873242,3.5204222,0.9994366197183099,0.7921126760563381
PRAMEF9,1775,0.007610563250140844,0.0,0.0005633802816901409,0.0
TRIM51,1775,0.2254020556484507,0.0,0.06366197183098592,0.036619718309859155
DCUN1D1,1775,4.6098571335774645,4.6266146,1.0,0.984225352112676
CDK5,1775,4.476402718478873,4.488875,1.0,0.96
MID1,1775,2.932186779525634,3.128135,0.8230985915492958,0.5307042253521127
FEM1B,1775,4.357363809802817,4.3846025,1.0,0.9650704225352112
RNF214,1775,3.752516218422535,3.8062518,1.0,0.8664788732394366
DCAF11,1775,5.171103058647888,5.1726913,1.0,0.992112676056338
RC3H1,1775,2.619716698816901,2.6237452,0.9960563380281691,0.21295774647887325
MID2,1775,1.6610959836952113,1.836938,0.64,0.1667605633802817
ZYG11A,1775,0.9850112350822534,0.5140566,0.41746478873239434,0.03380281690140845
CUL2,1775,4.357805271134648,4.409235,0.9994366197183099,0.9695774647887324
CUL9,1775,3.6082228819774644,3.6809206,0.9887323943661972,0.7656338028169014
ARIH2,1775,5.702030466816902,5.7712965,1.0,0.9988732394366198
KCMF1,1775,5.640917296619718,5.6886363,1.0,0.9932394366197184
ANAPC7,1775,6.124321852676056,6.1951823,1.0,0.9983098591549295
ZNRF2,1775,3.461997078510986,3.4723058,0.9926760563380281,0.7149295774647887
CNOT4,1775,3.2925192089126756,3.308773,0.9994366197183099,0.7487323943661972
RFPL4A,1775,0.2662991256878873,0.05204439,0.06535211267605634,0.017464788732394366
TOMM22,1775,6.124069174253521,6.154168,1.0,0.9983098591549295
RNF167,1775,6.191038399774649,6.2229724,1.0,1.0
MSL1,1775,5.679660474647887,5.6726627,1.0,0.9994366197183099
ARMC5,1775,2.4786773452225352,2.4462614,0.9954929577464788,0.17971830985915493
MAP3K1,1775,2.9677472615774647,2.9177258,0.9870422535211267,0.4732394366197183
PRAMEF1,1775,0.036795646685070425,0.0,0.007323943661971831,0.0022535211267605635
FBXW12,1775,0.08919181617690142,0.04052496,0.004507042253521127,0.0
UBE2V1,1775,7.110968078760564,7.091097,1.0,1.0
RNF146,1775,4.620177649343099,4.661744,0.9994366197183099,0.9887323943661972
FBXO11,1775,5.249237646535211,5.277185,0.9983098591549295,0.9971830985915493
FBXO32,1775,3.3864532725476053,3.162682,0.8845070422535212,0.5307042253521127
TRIM71,1775,0.3128356330580282,0.014440995,0.0895774647887324,0.03380281690140845
ZYG11B,1775,2.8987532667661973,2.9031944,0.9943661971830986,0.4456338028169014
FBXL12,1775,4.265929391380282,4.2838106,1.0,0.9864788732394366
LMBR1L,1775,4.321598633295775,4.358502,1.0,0.9611267605633803
MAGEA3,1775,2.2780999135763382,0.28244454,0.39154929577464787,0.3261971830985915
FBXL18,1775,2.449457234061972,2.4656925,0.976338028169014,0.2208450704225352
FBXO46,1775,3.070926426535211,3.0629575,0.9994366197183099,0.5261971830985915
DTX4,1775,1.987563211910986,1.6351832,0.643943661971831,0.27887323943661974
RNF114,1775,6.143770786816901,6.148377,1.0,1.0
TRPC4AP,1775,5.196615911774648,5.21968,1.0,0.9977464788732394
TRIM7,1775,2.228276640392676,2.1580267,0.727887323943662,0.3369014084507042
CTR9,1775,4.589134500000001,4.6547103,1.0,0.9814084507042253
RNF5,1775,5.659745565366197,5.694532,0.9983098591549295,0.9971830985915493
TRAIP,1775,3.5666630616507042,3.6674495,0.9949295774647887,0.7763380281690141
SH3RF2,1775,1.998421919508169,1.9272972,0.6270422535211267,0.323943661971831
CDC23,1775,5.202520966366197,5.238076,1.0,0.9983098591549295
RNF181,1775,6.802748677690141,6.8012624,1.0,1.0
UBE2C,1775,7.390149115684507,7.6546144,0.9932394366197184,0.9802816901408451
PRAMEF13,1775,0.0059572605070422535,0.0,0.0005633802816901409,0.0
STUB1,1775,5.809760088169013,5.838591,1.0,1.0
UBR3,1775,3.800928681842253,3.821547,0.9994366197183099,0.9053521126760563
ASB2,1775,0.8276857065566199,0.20740063,0.24619718309859154,0.07943661971830986
MAPK14,1775,4.701912577521127,4.7231054,1.0,0.9898591549295774
UBE2B,1775,6.585754704563381,6.603469,1.0,1.0
CBLL2,1775,0.0029671232264788733,0.0,0.0,0.0
WWP2,1775,4.12340398912676,4.130461,1.0,0.9554929577464789
TRIM15,1775,0.4797957185030986,0.016112596,0.1476056338028169,0.06422535211267606
HERC6,1775,2.120845489659155,2.0393384,0.775774647887324,0.23211267605633804
UHRF2,1775,4.542361116281691,4.490692,0.9994366197183099,0.963943661971831
SMAD7,1775,3.2791134683414085,3.3611085,0.9509859154929577,0.5966197183098592
RNF20,1775,4.404266126422535,4.4599104,1.0,0.9628169014084507
RNF220,1775,5.750777326366197,5.768822,1.0,0.9988732394366198
MAGEB18,1775,0.025653409882816905,0.0,0.003943661971830986,0.0005633802816901409
